entry_time,exit_time,direction,entry_price,exit_price,contracts,gross_pnl,fees,net_pnl,bars_held,exit_reason
2017-08-02 13:45:00,2017-08-02 14:45:00,-1,9388.25,9343.75,1,890.0,2.8,887.2,12,take_profit
2017-08-02 15:10:00,2017-08-02 17:50:00,-1,9340.25,9380.75,1,-810.0,2.8,-812.8,32,spread_decay
2017-08-03 14:10:00,2017-08-03 23:50:00,-1,9364.0,9360.75,1,65.0,2.8,62.2,101,hawkes_cooldown
2017-08-08 16:50:00,2017-08-08 19:25:00,1,9439.5,9414.0,1,-510.0,2.8,-512.8,31,stop_loss
2017-08-11 16:05:00,2017-08-13 23:00:00,1,9299.75,9326.75,1,540.0,2.8,537.2,68,hawkes_cooldown
2017-08-14 17:25:00,2017-08-15 00:05:00,1,9384.5,9409.0,2,980.0,5.6,974.4,65,take_profit
2017-08-22 15:10:00,2017-08-22 17:30:00,1,9336.25,9346.5,1,205.0,2.8,202.2,28,spread_decay
2017-08-25 16:50:00,2017-08-27 23:40:00,-1,9302.0,9300.5,1,30.0,2.8,27.2,67,hawkes_cooldown
2017-08-28 14:15:00,2017-08-28 19:15:00,1,9315.0,9310.25,1,-95.0,2.8,-97.8,60,spread_decay
2017-08-30 14:40:00,2017-08-30 17:15:00,1,9367.75,9402.75,1,700.0,2.8,697.2,31,take_profit
2017-08-30 17:20:00,2017-08-30 23:40:00,1,9401.5,9415.75,2,570.0,5.6,564.4,61,hawkes_cooldown
2017-08-31 14:40:00,2017-08-31 23:30:00,1,9446.0,9474.5,1,570.0,2.8,567.2,91,hawkes_cooldown
2017-09-07 15:10:00,2017-09-07 20:00:00,1,9453.5,9442.25,1,-225.0,2.8,-227.8,58,spread_decay
2017-09-08 13:50:00,2017-09-08 18:50:00,-1,9414.25,9382.25,1,640.0,2.8,637.2,60,take_profit
2017-09-08 18:55:00,2017-09-10 22:05:00,-1,9384.0,9410.25,2,-1050.0,5.6,-1055.6,23,stop_loss
2017-09-14 13:35:00,2017-09-14 14:55:00,-1,9436.75,9453.75,1,-340.0,2.8,-342.8,16,stop_loss
2017-09-14 16:10:00,2017-09-14 22:05:00,-1,9447.5,9416.5,2,1240.0,5.6,1234.4,56,take_profit
2017-09-15 14:40:00,2017-09-15 16:55:00,1,9449.75,9452.5,1,55.0,2.8,52.2,27,spread_decay
2017-09-19 13:45:00,2017-09-19 14:40:00,-1,9435.5,9454.0,1,-370.0,2.8,-372.8,11,stop_loss
2017-09-20 15:00:00,2017-09-20 22:45:00,-1,9418.75,9433.0,1,-285.0,2.8,-287.8,78,hawkes_cooldown
2017-09-21 13:40:00,2017-09-21 14:45:00,-1,9412.0,9378.75,1,665.0,2.8,662.2,13,take_profit
2017-09-21 14:50:00,2017-09-21 16:00:00,-1,9390.25,9408.5,1,-365.0,2.8,-367.8,14,spread_decay
2017-09-25 13:35:00,2017-09-25 14:40:00,-1,9361.0,9333.25,2,1110.0,5.6,1104.4,13,take_profit
2017-09-25 14:45:00,2017-09-25 22:30:00,-1,9338.75,9335.25,1,70.0,2.8,67.2,78,hawkes_cooldown
2017-09-26 17:15:00,2017-09-26 23:05:00,1,9360.0,9349.75,1,-205.0,2.8,-207.8,55,hawkes_cooldown
2017-09-27 14:10:00,2017-09-27 19:20:00,1,9381.75,9416.75,1,700.0,2.8,697.2,62,take_profit
2017-09-28 15:10:00,2017-09-28 19:55:00,-1,9386.75,9392.25,1,-110.0,2.8,-112.8,57,spread_decay
2017-09-29 13:40:00,2017-09-29 14:00:00,1,9410.0,9395.5,2,-580.0,5.6,-585.6,4,stop_loss
2017-09-29 16:40:00,2017-09-29 19:35:00,1,9437.5,9433.0,2,-180.0,5.6,-185.6,35,spread_decay
2017-10-02 16:00:00,2017-10-02 22:45:00,-1,9425.0,9441.25,1,-325.0,2.8,-327.8,66,hawkes_cooldown
2017-10-03 13:50:00,2017-10-03 14:40:00,1,9462.0,9455.25,1,-135.0,2.8,-137.8,10,spread_decay
2017-10-05 13:35:00,2017-10-05 14:25:00,1,9495.25,9485.75,2,-380.0,5.6,-385.6,10,spread_decay
2017-10-13 13:35:00,2017-10-13 14:45:00,1,9552.75,9555.75,2,120.0,5.6,114.4,14,spread_decay
2017-10-13 16:35:00,2017-10-13 17:40:00,1,9560.25,9559.25,3,-60.0,8.399999999999999,-68.4,13,spread_decay
2017-10-17 14:30:00,2017-10-17 15:35:00,-1,9565.0,9573.75,2,-350.0,5.6,-355.6,13,spread_decay
2017-10-19 13:55:00,2017-10-19 19:20:00,-1,9519.0,9549.0,1,-600.0,2.8,-602.8,65,stop_loss
2017-10-20 13:45:00,2017-10-20 14:35:00,1,9575.5,9572.75,2,-110.0,5.6,-115.6,10,spread_decay
2017-10-24 13:40:00,2017-10-24 15:05:00,-1,9526.25,9544.25,1,-360.0,2.8,-362.8,17,stop_loss
2017-10-25 13:40:00,2017-10-25 14:45:00,1,9539.25,9520.5,2,-750.0,5.6,-755.6,13,stop_loss
2017-10-25 14:50:00,2017-10-25 15:20:00,1,9520.75,9476.5,1,-885.0,2.8,-887.8,6,stop_loss
2017-10-25 16:45:00,2017-10-25 22:30:00,1,9487.0,9521.5,1,690.0,2.8,687.2,54,hawkes_cooldown
2017-10-26 13:35:00,2017-10-26 20:05:00,-1,9516.75,9525.5,1,-175.0,2.8,-177.8,78,spread_decay
2017-10-27 13:45:00,2017-10-27 14:35:00,1,9599.0,9631.75,1,655.0,2.8,652.2,10,take_profit
2017-10-27 14:40:00,2017-10-27 18:00:00,1,9627.75,9676.5,1,975.0,2.8,972.2,40,take_profit
2017-10-27 18:05:00,2017-10-30 00:10:00,1,9677.25,9668.75,2,-340.0,5.6,-345.6,58,hawkes_cooldown
2017-10-30 14:15:00,2017-10-30 15:15:00,1,9697.75,9693.0,1,-95.0,2.8,-97.8,12,spread_decay
2017-10-30 15:45:00,2017-10-30 17:50:00,1,9683.5,9675.75,1,-155.0,2.8,-157.8,25,spread_decay
2017-10-31 18:10:00,2017-10-31 19:00:00,1,9713.75,9709.5,2,-170.0,5.6,-175.6,10,spread_decay
2017-11-03 17:30:00,2017-11-06 08:15:00,1,9737.25,9746.25,2,360.0,5.6,354.4,150,max_hold
2017-11-07 13:45:00,2017-11-07 14:50:00,1,9771.5,9783.5,4,960.0,11.2,948.8,13,take_profit
2017-11-07 16:50:00,2017-11-07 21:10:00,1,9772.25,9772.5,1,5.0,2.8,2.2,52,spread_decay
2017-11-14 17:50:00,2017-11-14 21:50:00,-1,9745.25,9752.5,1,-145.0,2.8,-147.8,45,spread_decay
2017-11-16 16:00:00,2017-11-16 19:05:00,1,9790.75,9815.5,2,990.0,5.6,984.4,37,take_profit
2017-11-17 14:30:00,2017-11-17 15:20:00,1,9803.75,9793.5,2,-410.0,5.6,-415.6,10,spread_decay
2017-11-17 20:00:00,2017-11-17 21:55:00,-1,9783.75,9768.0,2,630.0,5.6,624.4,20,take_profit
2017-11-21 16:50:00,2017-11-22 05:15:00,1,9840.75,9841.0,2,10.0,5.6,4.4,134,spread_decay
2017-11-22 16:15:00,2017-11-23 00:00:00,1,9845.0,9849.0,2,160.0,5.6,154.4,78,hawkes_cooldown
2017-11-24 16:35:00,2017-11-27 07:10:00,1,9868.0,9865.5,2,-100.0,5.6,-105.6,118,spread_decay
2017-11-28 19:05:00,2017-11-28 19:40:00,-1,9852.5,9877.5,1,-500.0,2.8,-502.8,7,stop_loss
2017-11-28 19:50:00,2017-11-28 23:50:00,-1,9880.5,9880.75,1,-5.0,2.8,-7.8,33,hawkes_cooldown
2017-11-29 14:35:00,2017-11-29 15:25:00,-1,9861.75,9786.75,1,1500.0,2.8,1497.2,10,take_profit
2017-11-29 15:30:00,2017-11-29 23:35:00,-1,9795.75,9767.5,1,565.0,2.8,562.2,82,hawkes_cooldown
2017-12-04 14:55:00,2017-12-04 15:45:00,-1,9824.25,9771.0,1,1065.0,2.8,1062.2,10,take_profit
2017-12-04 15:50:00,2017-12-04 18:10:00,-1,9757.75,9780.25,1,-450.0,2.8,-452.8,28,spread_decay
2017-12-07 15:00:00,2017-12-07 16:15:00,-1,9765.0,9779.0,1,-280.0,2.8,-282.8,15,spread_decay
2017-12-07 17:20:00,2017-12-07 20:45:00,-1,9786.75,9777.5,1,185.0,2.8,182.2,41,spread_decay
2017-12-08 14:40:00,2017-12-08 16:00:00,1,9820.25,9820.25,1,0.0,2.8,-2.8,16,spread_decay
2017-12-11 14:35:00,2017-12-11 17:35:00,1,9811.0,9841.5,1,610.0,2.8,607.2,36,take_profit
2017-12-11 17:40:00,2017-12-12 01:50:00,1,9839.75,9852.25,2,500.0,5.6,494.4,83,spread_decay
2017-12-12 14:35:00,2017-12-12 16:10:00,-1,9835.5,9849.25,2,-550.0,5.6,-555.6,19,stop_loss
2017-12-12 17:15:00,2017-12-12 18:55:00,-1,9855.5,9827.75,1,555.0,2.8,552.2,20,take_profit
2017-12-12 19:00:00,2017-12-13 01:00:00,-1,9830.0,9831.5,1,-30.0,2.8,-32.8,57,hawkes_cooldown
2017-12-14 16:20:00,2017-12-14 19:30:00,1,9864.75,9837.5,1,-545.0,2.8,-547.8,38,stop_loss
2017-12-15 16:45:00,2017-12-15 20:10:00,1,9893.0,9919.5,1,530.0,2.8,527.2,41,take_profit
2017-12-18 18:10:00,2017-12-18 20:55:00,1,9971.5,9965.25,2,-250.0,5.6,-255.6,33,spread_decay
2017-12-19 14:30:00,2017-12-19 15:25:00,-1,9956.5,9934.25,2,890.0,5.6,884.4,11,take_profit
2017-12-20 14:40:00,2017-12-20 17:15:00,-1,9926.0,9921.5,1,90.0,2.8,87.2,31,spread_decay
2017-12-21 14:10:00,2017-12-21 14:40:00,-1,9927.5,9937.25,3,-585.0,8.399999999999999,-593.4,6,stop_loss
2017-12-21 15:10:00,2017-12-21 17:25:00,-1,9920.25,9941.5,1,-425.0,2.8,-427.8,27,spread_decay
2017-12-22 14:40:00,2017-12-22 15:35:00,-1,9903.25,9915.5,1,-245.0,2.8,-247.8,11,spread_decay
2017-12-26 13:35:00,2017-12-26 17:10:00,-1,9883.25,9890.25,2,-280.0,5.6,-285.6,43,spread_decay
2017-12-27 16:25:00,2017-12-27 18:35:00,-1,9896.75,9887.25,2,380.0,5.6,374.4,26,spread_decay
2018-01-02 14:45:00,2018-01-02 19:05:00,1,9892.5,9947.25,1,1095.0,2.8,1092.2,52,take_profit
2018-01-02 19:10:00,2018-01-03 00:40:00,1,9946.0,9954.75,2,350.0,5.6,344.4,51,hawkes_cooldown
2018-01-03 14:35:00,2018-01-03 15:35:00,1,9971.75,9996.5,2,990.0,5.6,984.4,12,take_profit
2018-01-03 15:50:00,2018-01-03 20:10:00,1,10003.0,10012.75,1,195.0,2.8,192.2,52,spread_decay
2018-01-05 15:30:00,2018-01-05 19:20:00,1,10064.25,10083.0,1,375.0,2.8,372.2,46,spread_decay
2018-01-08 19:55:00,2018-01-08 21:00:00,-1,10112.5,10118.5,2,-240.0,5.6,-245.6,13,spread_decay
2018-01-10 15:40:00,2018-01-10 19:55:00,-1,10080.5,10093.75,1,-265.0,2.8,-267.8,51,spread_decay
2018-01-11 15:35:00,2018-01-11 17:40:00,-1,10107.0,10138.75,1,-635.0,2.8,-637.8,25,stop_loss
2018-01-12 17:45:00,2018-01-12 20:40:00,1,10193.5,10196.75,2,130.0,5.6,124.4,35,spread_decay
2018-01-16 14:35:00,2018-01-16 16:10:00,1,10258.25,10234.25,1,-480.0,2.8,-482.8,19,stop_loss
2018-01-18 15:55:00,2018-01-19 01:25:00,1,10253.75,10255.75,1,40.0,2.8,37.2,99,hawkes_cooldown
2018-01-22 16:05:00,2018-01-22 20:10:00,1,10314.25,10329.25,1,300.0,2.8,297.2,49,spread_decay
2018-01-23 14:40:00,2018-01-23 15:45:00,1,10378.0,10404.75,1,535.0,2.8,532.2,13,take_profit
2018-01-23 17:20:00,2018-01-23 23:00:00,1,10400.0,10389.25,1,-215.0,2.8,-217.8,53,spread_decay
2018-01-26 19:10:00,2018-01-26 20:20:00,1,10432.25,10446.0,2,550.0,5.6,544.4,14,spread_decay
2018-02-01 17:05:00,2018-02-01 20:35:00,-1,10396.25,10336.75,1,1190.0,2.8,1187.2,42,take_profit
2018-02-21 14:45:00,2018-02-21 16:30:00,-1,10251.25,10286.0,1,-695.0,2.8,-697.8,21,stop_loss
2018-02-23 19:05:00,2018-02-23 20:05:00,1,10279.75,10319.5,1,795.0,2.8,792.2,12,take_profit
2018-02-28 18:45:00,2018-02-28 20:05:00,1,10383.5,10344.25,1,-785.0,2.8,-787.8,16,stop_loss
2018-03-06 15:00:00,2018-03-06 16:25:00,1,10361.75,10315.5,1,-925.0,2.8,-927.8,17,stop_loss
2018-03-12 14:45:00,2018-03-12 22:45:00,1,10574.0,10571.5,1,-50.0,2.8,-52.8,81,hawkes_cooldown
2018-03-13 13:35:00,2018-03-13 14:35:00,1,10613.0,10587.75,1,-505.0,2.8,-507.8,12,spread_decay
2018-03-14 15:00:00,2018-03-14 16:10:00,1,10502.0,10448.75,1,-1065.0,2.8,-1067.8,14,stop_loss
2018-03-14 16:30:00,2018-03-14 20:35:00,1,10470.5,10469.25,1,-25.0,2.8,-27.8,46,spread_decay
2018-03-16 15:20:00,2018-03-16 20:00:00,-1,10472.5,10447.25,1,505.0,2.8,502.2,56,spread_decay
2018-03-21 16:15:00,2018-03-21 18:50:00,-1,10325.5,10274.0,1,1030.0,2.8,1027.2,31,take_profit
2018-03-27 15:30:00,2018-03-27 18:05:00,-1,10168.0,10075.25,1,1855.0,2.8,1852.2,31,take_profit
2018-03-27 18:10:00,2018-03-27 19:35:00,-1,10073.0,9933.5,1,2790.0,2.8,2787.2,17,take_profit
2018-03-29 14:00:00,2018-03-29 14:50:00,-1,9866.25,9938.75,1,-1450.0,2.8,-1452.8,10,stop_loss
2018-04-05 14:30:00,2018-04-05 22:35:00,-1,10006.25,10017.0,1,-215.0,2.8,-217.8,82,hawkes_cooldown
2018-04-17 14:25:00,2018-04-17 18:50:00,1,10188.25,10241.25,1,1060.0,2.8,1057.2,53,take_profit
2018-04-17 18:55:00,2018-04-17 22:55:00,1,10239.75,10235.5,1,-85.0,2.8,-87.8,33,hawkes_cooldown
2018-04-18 13:45:00,2018-04-18 15:00:00,-1,10229.0,10246.75,1,-355.0,2.8,-357.8,15,spread_decay
2018-04-27 13:35:00,2018-04-27 14:25:00,-1,10141.5,10083.5,1,1160.0,2.8,1157.2,10,take_profit
2018-04-27 14:30:00,2018-04-29 23:45:00,-1,10068.5,10077.75,1,-185.0,2.8,-187.8,90,hawkes_cooldown
2018-05-11 13:40:00,2018-05-13 22:10:00,-1,10361.0,10385.25,1,-485.0,2.8,-487.8,88,stop_loss
2018-05-21 15:30:00,2018-05-21 20:00:00,-1,10305.0,10320.75,1,-315.0,2.8,-317.8,54,spread_decay
2018-05-22 18:25:00,2018-05-22 19:50:00,1,10332.25,10313.5,1,-375.0,2.8,-377.8,17,stop_loss
2018-05-31 15:45:00,2018-05-31 18:10:00,1,10428.75,10378.0,1,-1015.0,2.8,-1017.8,29,stop_loss
2018-06-01 14:45:00,2018-06-04 00:00:00,1,10458.5,10496.25,1,755.0,2.8,752.2,97,hawkes_cooldown
2018-06-04 16:40:00,2018-06-04 22:10:00,1,10556.75,10557.5,1,15.0,2.8,12.2,52,hawkes_cooldown
2018-06-06 16:05:00,2018-06-06 20:40:00,-1,10592.75,10626.5,1,-675.0,2.8,-677.8,53,stop_loss
2018-06-07 13:40:00,2018-06-07 14:35:00,-1,10608.75,10559.0,1,995.0,2.8,992.2,11,take_profit
2018-06-07 14:40:00,2018-06-07 19:10:00,-1,10553.75,10552.5,1,25.0,2.8,22.2,54,spread_decay
2018-06-11 14:00:00,2018-06-11 14:50:00,1,10569.0,10554.0,1,-300.0,2.8,-302.8,10,spread_decay
2018-06-12 13:45:00,2018-06-12 22:35:00,1,10593.0,10628.0,1,700.0,2.8,697.2,93,take_profit
2018-06-13 14:00:00,2018-06-13 15:25:00,1,10633.0,10663.5,1,610.0,2.8,607.2,17,take_profit
2018-06-13 15:30:00,2018-06-13 18:05:00,1,10664.25,10633.75,1,-610.0,2.8,-612.8,31,stop_loss
2018-06-14 13:45:00,2018-06-14 23:35:00,1,10660.5,10690.0,1,590.0,2.8,587.2,104,hawkes_cooldown
2018-06-15 18:45:00,2018-06-17 23:10:00,-1,10667.25,10662.5,1,95.0,2.8,92.2,39,hawkes_cooldown
2018-06-20 13:40:00,2018-06-20 16:45:00,1,10673.5,10709.25,1,715.0,2.8,712.2,37,take_profit
2018-06-20 16:50:00,2018-06-20 19:05:00,1,10710.25,10689.25,1,-420.0,2.8,-422.8,27,stop_loss
2018-06-21 17:55:00,2018-06-21 19:25:00,-1,10633.25,10623.75,1,190.0,2.8,187.2,18,spread_decay
2018-06-22 13:40:00,2018-06-22 17:30:00,-1,10619.25,10628.0,1,-175.0,2.8,-177.8,46,spread_decay
2018-06-27 14:15:00,2018-06-27 17:10:00,-1,10512.5,10438.5,1,1480.0,2.8,1477.2,35,take_profit
2018-07-03 13:35:00,2018-07-03 15:55:00,-1,10507.75,10465.25,1,850.0,2.8,847.2,28,take_profit
2018-07-05 13:35:00,2018-07-05 14:40:00,1,10465.25,10435.25,1,-600.0,2.8,-602.8,13,stop_loss
2018-07-09 20:00:00,2018-07-09 22:40:00,1,10677.25,10682.25,1,100.0,2.8,97.2,18,hawkes_cooldown
2018-07-10 13:35:00,2018-07-10 22:20:00,-1,10675.25,10633.5,1,835.0,2.8,832.2,91,take_profit
2018-07-12 13:40:00,2018-07-12 15:15:00,1,10688.75,10727.0,1,765.0,2.8,762.2,19,take_profit
2018-07-12 15:20:00,2018-07-12 22:30:00,1,10725.5,10765.25,1,795.0,2.8,792.2,73,hawkes_cooldown
2018-07-13 15:10:00,2018-07-13 19:35:00,-1,10773.75,10777.25,1,-70.0,2.8,-72.8,53,spread_decay
2018-07-18 14:25:00,2018-07-18 18:10:00,-1,10768.0,10796.5,1,-570.0,2.8,-572.8,45,spread_decay
2018-07-18 18:50:00,2018-07-18 22:45:00,-1,10788.75,10785.0,1,75.0,2.8,72.2,34,hawkes_cooldown
2018-07-20 15:50:00,2018-07-22 23:25:00,-1,10776.25,10751.5,1,495.0,2.8,492.2,77,hawkes_cooldown
2018-07-24 15:35:00,2018-07-24 22:20:00,-1,10820.75,10792.75,1,560.0,2.8,557.2,68,hawkes_cooldown
2018-07-25 16:35:00,2018-07-25 19:45:00,1,10842.25,10885.25,1,860.0,2.8,857.2,38,take_profit
2018-07-27 14:45:00,2018-07-27 16:40:00,-1,10763.5,10683.0,1,1610.0,2.8,1607.2,23,take_profit
2018-07-27 17:45:00,2018-07-29 23:05:00,-1,10675.5,10674.0,1,30.0,2.8,27.2,51,hawkes_cooldown
2018-07-30 13:40:00,2018-07-30 16:35:00,-1,10639.25,10578.0,1,1225.0,2.8,1222.2,35,take_profit
2018-08-01 16:05:00,2018-08-01 22:40:00,1,10647.75,10667.5,1,395.0,2.8,392.2,65,hawkes_cooldown
2018-08-03 13:50:00,2018-08-05 22:15:00,-1,10749.75,10792.25,1,-850.0,2.8,-852.8,88,spread_decay
2018-08-06 16:00:00,2018-08-06 17:10:00,-1,10800.5,10825.5,1,-500.0,2.8,-502.8,14,stop_loss
2018-08-09 16:45:00,2018-08-09 19:15:00,1,10874.0,10870.25,2,-150.0,5.6,-155.6,30,spread_decay
2018-08-17 14:35:00,2018-08-17 18:05:00,-1,10711.5,10761.0,1,-990.0,2.8,-992.8,42,stop_loss
2018-08-22 15:10:00,2018-08-22 22:10:00,1,10811.0,10818.25,1,145.0,2.8,142.2,69,hawkes_cooldown
2018-08-23 13:35:00,2018-08-23 14:30:00,1,10820.5,10854.5,1,680.0,2.8,677.2,11,take_profit
2018-08-29 13:40:00,2018-08-29 14:40:00,1,10981.0,11009.25,2,1130.0,5.6,1124.4,12,take_profit
2018-08-29 14:45:00,2018-08-29 23:20:00,1,11017.0,11050.75,1,675.0,2.8,672.2,88,hawkes_cooldown
2018-08-30 14:55:00,2018-08-30 19:00:00,1,11057.5,11023.25,1,-685.0,2.8,-687.8,49,stop_loss
2018-09-05 13:35:00,2018-09-05 14:25:00,-1,10977.5,10894.75,1,1655.0,2.8,1652.2,10,take_profit
2018-09-05 14:30:00,2018-09-05 22:40:00,-1,10913.25,10913.25,1,-0.0,2.8,-2.8,83,hawkes_cooldown
2018-09-06 13:40:00,2018-09-06 14:50:00,-1,10885.75,10815.5,1,1405.0,2.8,1402.2,14,take_profit
2018-09-06 16:35:00,2018-09-06 22:35:00,-1,10809.0,10835.5,1,-530.0,2.8,-532.8,57,hawkes_cooldown
2018-09-10 17:15:00,2018-09-10 22:15:00,1,10826.25,10838.25,1,240.0,2.8,237.2,45,hawkes_cooldown
2018-09-11 17:25:00,2018-09-11 18:25:00,-1,10872.25,10895.75,1,-470.0,2.8,-472.8,12,spread_decay
2018-09-12 13:40:00,2018-09-12 14:35:00,-1,10871.25,10806.25,1,1300.0,2.8,1297.2,11,take_profit
2018-09-12 14:40:00,2018-09-12 17:30:00,-1,10817.25,10868.25,1,-1020.0,2.8,-1022.8,34,spread_decay
2018-09-13 15:30:00,2018-09-13 17:45:00,1,10941.75,10937.5,1,-85.0,2.8,-87.8,27,spread_decay
2018-09-14 13:35:00,2018-09-14 14:25:00,-1,10948.5,10955.25,1,-135.0,2.8,-137.8,10,spread_decay
2018-09-14 15:30:00,2018-09-16 23:20:00,-1,10949.25,10917.0,1,645.0,2.8,642.2,79,hawkes_cooldown
2018-09-17 13:40:00,2018-09-17 19:20:00,-1,10884.0,10833.5,1,1010.0,2.8,1007.2,68,take_profit
2018-09-18 14:05:00,2018-09-18 16:15:00,1,10884.5,10910.0,1,510.0,2.8,507.2,26,spread_decay
2018-09-19 15:10:00,2018-09-19 18:35:00,-1,10862.5,10859.25,1,65.0,2.8,62.2,41,spread_decay
2018-09-26 15:50:00,2018-09-26 16:40:00,1,10994.0,10983.25,1,-215.0,2.8,-217.8,10,spread_decay
2018-09-27 13:50:00,2018-09-27 16:05:00,1,11004.5,11028.5,1,480.0,2.8,477.2,27,spread_decay
2018-09-27 17:20:00,2018-09-27 18:50:00,1,11036.25,11018.75,2,-700.0,5.6,-705.6,18,stop_loss
2018-10-01 13:40:00,2018-10-01 14:30:00,1,11072.75,11079.25,1,130.0,2.8,127.2,10,spread_decay
2018-10-02 13:40:00,2018-10-02 14:00:00,-1,10999.75,11034.0,1,-685.0,2.8,-687.8,4,stop_loss
2018-10-04 13:40:00,2018-10-04 15:35:00,-1,10952.5,10888.25,1,1285.0,2.8,1282.2,23,take_profit
2018-10-04 16:55:00,2018-10-04 22:20:00,-1,10850.5,10872.0,1,-430.0,2.8,-432.8,50,hawkes_cooldown
2018-10-09 13:40:00,2018-10-09 16:15:00,1,10760.25,10768.0,1,155.0,2.8,152.2,31,spread_decay
2018-10-15 13:45:00,2018-10-15 20:45:00,-1,10475.25,10428.0,1,945.0,2.8,942.2,81,spread_decay
2018-10-17 16:10:00,2018-10-17 19:35:00,-1,10641.25,10641.25,1,-0.0,2.8,-2.8,41,spread_decay
2018-10-22 14:40:00,2018-10-22 22:35:00,1,10502.5,10511.0,1,170.0,2.8,167.2,80,hawkes_cooldown
2018-11-05 14:40:00,2018-11-06 00:05:00,-1,10279.5,10305.75,1,-525.0,2.8,-527.8,98,hawkes_cooldown
2018-11-07 15:10:00,2018-11-07 17:15:00,1,10462.0,10525.25,1,1265.0,2.8,1262.2,25,spread_decay
2018-11-08 14:45:00,2018-11-08 19:25:00,-1,10518.25,10528.5,1,-205.0,2.8,-207.8,56,spread_decay
2018-11-19 14:45:00,2018-11-19 15:35:00,-1,10174.0,10081.0,1,1860.0,2.8,1857.2,10,take_profit
2018-12-10 14:50:00,2018-12-10 16:25:00,1,9983.0,9893.25,1,-1795.0,2.8,-1797.8,19,stop_loss
2019-01-04 18:40:00,2019-01-04 20:30:00,1,9773.0,9739.25,1,-675.0,2.8,-677.8,22,spread_decay
2019-01-14 14:50:00,2019-01-14 16:10:00,-1,9863.25,9893.25,1,-600.0,2.8,-602.8,16,spread_decay
2019-01-15 14:40:00,2019-01-16 04:10:00,1,9953.25,10012.75,1,1190.0,2.8,1187.2,147,hawkes_cooldown
2019-01-16 18:35:00,2019-01-17 01:55:00,-1,10014.5,9972.0,1,850.0,2.8,847.2,73,take_profit
2019-01-25 17:00:00,2019-01-28 00:05:00,1,10128.75,10099.5,1,-585.0,2.8,-587.8,70,stop_loss
2019-01-30 18:00:00,2019-01-30 19:15:00,1,10079.25,10126.25,1,940.0,2.8,937.2,15,take_profit
2019-02-04 14:55:00,2019-02-04 19:15:00,1,10233.5,10283.5,1,1000.0,2.8,997.2,52,spread_decay
2019-02-05 14:35:00,2019-02-06 04:20:00,1,10321.75,10343.0,1,425.0,2.8,422.2,150,max_hold
2019-02-06 14:30:00,2019-02-06 15:05:00,1,10353.0,10332.75,1,-405.0,2.8,-407.8,7,stop_loss
2019-02-13 14:45:00,2019-02-13 17:45:00,-1,10384.75,10363.5,1,425.0,2.8,422.2,36,spread_decay
2019-02-20 17:30:00,2019-02-20 23:05:00,-1,10374.75,10395.5,1,-415.0,2.8,-417.8,52,hawkes_cooldown
2019-03-01 18:55:00,2019-03-03 23:05:00,1,10469.75,10519.25,1,990.0,2.8,987.2,35,take_profit
2019-03-11 13:40:00,2019-03-11 15:40:00,1,10409.0,10467.25,1,1165.0,2.8,1162.2,24,take_profit
2019-03-11 16:20:00,2019-03-11 18:20:00,1,10469.5,10475.75,1,125.0,2.8,122.2,24,spread_decay
2019-03-13 18:35:00,2019-03-13 19:45:00,1,10613.25,10600.0,1,-265.0,2.8,-267.8,14,spread_decay
2019-03-15 13:45:00,2019-03-15 16:55:00,1,10615.75,10648.5,1,655.0,2.8,652.2,38,spread_decay
2019-03-15 18:25:00,2019-03-15 19:35:00,1,10649.5,10641.0,1,-170.0,2.8,-172.8,14,spread_decay
2019-03-19 18:05:00,2019-03-19 19:25:00,1,10701.25,10674.25,1,-540.0,2.8,-542.8,16,stop_loss
2019-03-21 19:00:00,2019-03-21 23:05:00,1,10825.25,10828.25,1,60.0,2.8,57.2,34,hawkes_cooldown
2019-04-01 14:45:00,2019-04-01 17:05:00,-1,10756.75,10791.5,1,-695.0,2.8,-697.8,28,spread_decay
2019-04-02 13:40:00,2019-04-02 23:00:00,1,10803.5,10820.5,1,340.0,2.8,337.2,97,hawkes_cooldown
2019-04-03 14:15:00,2019-04-03 18:50:00,1,10870.0,10863.25,1,-135.0,2.8,-137.8,55,spread_decay
2019-04-10 14:40:00,2019-04-10 18:25:00,1,10911.75,10906.5,1,-105.0,2.8,-107.8,45,spread_decay
2019-04-10 19:45:00,2019-04-10 23:00:00,1,10936.5,10945.5,1,180.0,2.8,177.2,24,hawkes_cooldown
2019-04-11 13:50:00,2019-04-11 15:25:00,-1,10927.0,10934.75,1,-155.0,2.8,-157.8,19,spread_decay
2019-04-11 19:55:00,2019-04-11 23:35:00,-1,10913.75,10917.5,1,-75.0,2.8,-77.8,29,hawkes_cooldown
2019-04-15 13:35:00,2019-04-15 14:05:00,1,10956.0,10940.0,2,-640.0,5.6,-645.6,6,stop_loss
2019-04-15 18:30:00,2019-04-15 23:15:00,1,10943.25,10951.25,2,320.0,5.6,314.4,42,hawkes_cooldown
2019-04-16 13:55:00,2019-04-16 18:35:00,1,10977.25,10981.0,1,75.0,2.8,72.2,56,spread_decay
2019-04-17 13:35:00,2019-04-17 14:00:00,1,11025.0,10999.25,1,-515.0,2.8,-517.8,5,stop_loss
2019-04-17 14:25:00,2019-04-17 18:30:00,1,11004.0,10981.5,1,-450.0,2.8,-452.8,49,spread_decay
